id,diversity,citations,year,region,is_Biotech
EP19970300707,0.0019,4,1997,UKF13,0
EP19820305930,0.0009,1,1982,UKF25,0
EP20000301925,0.0041,2,2000,UKJ41,0
EP20000104923,0.0044,1,2000,UKH23,0
EP19970114287,0.0008,1,1997,UKH23,0
EP20000301185,0.0025,1,2000,UKF13,0
EP20000102331,0.0043,1,2000,UKJ23,0
EP19850301776,0.0004,1,1985,UKF30,0
EP19940306487,0.0013,1,1994,UKI11,0
EP19980304732,0.0005,1,1998,UKE44,0
EP19930309652,0.0012,1,1993,UKH23,0
EP20000301906,0.0047,1,2000,UKE22,0
EP19950305307,0.0005,1,1995,UKF16,0
EP19950106603,0.0038,2,1995,UKE12,0
EP19890313303,0.0004,1,1989,UKJ31,0
EP19900310771,0.0033,1,1990,UKI22,0
EP19960305922,0.0014,1,1996,UKG11,0
EP19830300277,0.0005,1,1983,UKF22,0
EP20000302079,0.0101,2,2000,UKK13,0
EP20000307119,0.008,1,2000,UKK13,0
EP19940306729,0.0018,1,1994,UKJ11,0
EP20000300651,0.0033,1,2000,UKK13,0
EP19860305285,0.0033,1,1986,UKH12,0
EP19990306488,0.0012,3,1999,UKH23,0
EP19990300646,0.0024,3,1999,UKH33,0
EP19950303764,0.004,1,1995,UKK13,0
EP19890303459,0.0008,1,1989,UKH13,0
EP19960304943,0.0011,2,1996,UKH33,0
EP19980305920,0.0006,1,1998,UKL21,0
EP19830307326,0.0021,1,1983,UKE41,0
EP19950300178,0.0007,1,1995,UKK14,0
EP20000300298,0.0012,7,2000,UKH14,0
EP19940308031,0.0007,2,1994,UKC14,0
EP19970305198,0.0194,2,1997,UKM21,0
EP20000300171,0.0061,2,2000,UKE22,0
EP19920200003,0.0047,1,1992,UKJ23,0
EP19900307771,0.0006,1,1990,UKH23,0
EP19980303912,0.0003,1,1998,UKE41,0
EP19920311543,0.002,1,1992,UKJ33,0
EP20000300103,0.0124,1,2000,UKM21,0
EP20000300802,0.0011,1,2000,UKJ23,0
EP20000303849,0.0001,2,2000,UKJ23,0
EP19950902239,0.0032,4,1994,UKH31,0
EP19970305192,0.0022,1,1997,UKH14,0
EP20000300269,0.0006,1,2000,UKG13,0
EP20000300239,0.0022,1,2000,UKG32,0
EP19980301887,0.0073,1,1998,UKM22,0
EP19960308635,0.0064,1,1996,UKH23,0
EP19900301629,0.0028,1,1990,UKG33,0
EP19960302373,0.0012,1,1996,UKE42,0
EP20000304214,0.0013,1,2000,UKL22,0
EP19910306678,0.0013,1,1991,UKG12,0
EP20000302311,0.0042,2,2000,UKH33,0
EP19930308449,0.0101,1,1993,UKJ24,0
EP19970304286,0.0009,1,1997,UKE42,0
EP19940301663,0.0027,1,1994,UKJ41,0
EP19920308369,0.0008,1,1992,UKJ42,0
EP19990307577,0.0027,1,1999,UKF11,0
EP19950303341,0.0002,1,1995,UKE44,0
EP19970308122,0.0003,1,1997,UKJ23,0
EP19970309019,0.0056,2,1997,UKH23,0
EP19910115449,0.0001,1,1991,UKC14,0
EP19970307539,0.0056,2,1997,UKM21,0
EP20000301536,0.0004,1,2000,UKE22,0
EP20000301108,0.0229,1,2000,UKJ23,0
EP19860304728,0.0003,1,1986,UKK43,0
EP19900114596,0.0009,2,1990,UKK15,0
EP19980300153,0.0001,1,1998,UKE21,0
EP20000301914,0.0025,1,2000,UKH33,0
EP19910306946,0.0011,1,1991,UKF24,0
EP20000301080,0.0041,1,2000,UKH12,0
EP19940309608,0.0049,1,1994,UKM21,0
EP19840304393,0.0016,1,1984,UKJ42,0
EP19850305788,0.0012,1,1985,UKH12,0
EP19890113808,0.0003,1,1989,UKL22,0
EP19890305759,0.0003,1,1989,UKI22,0
EP19850308000,0.0006,1,1985,GBZZZ,0
EP19940307792,0.0044,1,1994,UKJ41,0
EP19970301513,0.0036,1,1997,UKD43,0
EP19880300667,0.0022,1,1988,UKH23,0
EP19990305154,0.0019,1,1999,UKK13,0
EP19950302318,0.0016,2,1995,UKH21,0
EP19900309559,0.0041,1,1990,UKH23,0
EP19970304496,0.0119,1,1997,UKJ14,0
EP20000311136,0.0051,3,2000,UKE22,0
EP20000310908,0.0021,1,2000,UKC21,0
EP19970305222,0.0024,2,1997,UKJ23,0
EP20000300644,0.0043,1,2000,UKH23,0
EP19980303411,0.0037,1,1998,UKJ33,0
EP19960306941,0.0054,1,1996,GBZZZ,0
EP20000300503,0.0002,1,2000,UKI12,0
EP19940305805,0.0005,1,1994,UKH12,0
EP19970306526,0.0039,1,1997,UKK11,0
EP19960305507,0.0084,3,1996,UKF11,0
EP20000301567,0.0041,1,2000,UKH12,0
EP19960303692,0.0028,2,1996,UKH12,0
EP19950303550,0.0039,2,1995,UKH12,0
EP19990307327,0.0109,1,1999,UKJ33,0
EP20000309429,0.0064,3,2000,UKJ14,0
EP19960307838,0.0103,4,1996,UKJ23,0
EP20000309722,0.3521,1,2000,UKJ42,1
EP19880300100,0.024,2,1988,UKH23,0
EP19980308177,0.1338,2,1998,UKJ42,0
EP20000125055,0.0019,1,2000,UKD31,0
EP19850303592,0.0012,1,1985,UKI21,0
EP19970309008,0.0038,1,1997,UKK43,0
EP19990200542,0.0006,1,1999,UKE21,0
EP20000310161,0.0066,1,2000,UKC21,0
EP20000310207,0.0005,1,2000,UKE41,0
EP19970304403,0.0004,2,1997,UKE41,0
EP19990303204,0.0092,1,1999,UKM27,0
EP19990303041,0.0123,2,1999,UKK14,0
EP19880305638,0.0027,3,1988,UKG24,0
EP19990303042,0.0151,1,1999,UKK14,0
EP20000309002,0.0031,1,2000,UKF11,0
EP19970303840,0.0027,2,1997,UKF13,0
EP19960927137,0.0013,1,1996,UKJ24,0
EP20000308330,0.0032,1,2000,UKM23,0
EP19980302566,0.01,1,1998,UKJ14,0
EP19940303829,0.0023,1,1994,UKI12,0
EP19990305801,0.0078,1,1999,UKJ41,0
EP20000309424,0.0161,2,2000,UKJ42,0
EP19990307865,0.015,12,1999,UKJ41,0
EP19990305258,0.0016,1,1999,UKK13,0
EP19980302573,0.0002,1,1998,UKM50,0
EP19890306712,0.0049,1,1989,UKK23,0
EP19980309448,0.0023,1,1998,UKJ33,0
EP19850309022,0.0004,1,1985,UKG24,0
EP19890306711,0.0022,1,1989,UKK23,0
EP19940119984,0.0006,1,1994,UKJ14,0
EP19880308985,0.0001,1,1988,UKD63,0
EP20000310425,0.0019,1,2000,UKG32,0
EP19880302238,0.0019,1,1988,UKH23,0
EP19920311639,0.0063,2,1992,UKG32,0
EP19990300269,0.0008,1,1999,UKE32,0
EP19950303623,0.0008,1,1995,UKK13,0
EP19980300902,0.0016,1,1998,UKC14,0
EP20000310571,0.0058,1,2000,UKD43,0
EP19970309943,0.0117,1,1997,UKK11,0
EP20100180667,0.0482,1,2001,UKD62,0
EP19980310350,0.1114,6,1998,UKJ42,1
EP19980122256,0.0028,1,1998,UKJ14,0
EP19960101005,0.0062,1,1992,UKM50,0
EP19980304989,0.0022,2,1998,UKJ33,0
EP19820300416,0.0499,22,1982,UKD61,1
EP20010943674,0.0104,2,2001,UKJ33,0
EP19970201184,0.0049,1,1993,UKH12,0
EP19920308772,0.0002,1,1992,UKF22,0
EP19970306624,0.0034,3,1997,UKJ22,0
EP20010900186,0.0482,2,2001,UKD62,0
EP19920309426,0.0027,1,1992,UKL22,0
EP19940929600,0.0006,1,1994,UKD62,0
EP20000307820,0.0043,1,2000,UKI21,0
EP19990305560,0.0031,1,1999,UKM25,0
EP19890900850,0.0075,1,1988,UKK13,0
EP19950306080,0.005,1,1995,UKM21,0
EP19880904580,0.0037,1,1988,UKH12,1
EP19900307207,0.0019,1,1990,UKD12,0
EP20010308354,0.0347,3,2001,UKJ14,0
EP20000203027,0.0143,6,2000,UKJ14,0
EP19990307008,0.0195,2,1999,UKM38,0
EP19940308276,0.0002,1,1994,GBZZZ,0
EP20010911982,0.0075,1,2001,UKK43,0
EP20010943347,0.0012,1,2001,UKG12,0
EP20050016921,0.0482,1,2001,UKD62,0
EP20000300337,0.0074,1,2000,UKH14,0
EP20010303924,0.0019,1,2001,UKJ33,0
EP20000115449,0.0057,2,1995,IM000,0
EP20010945486,0.0219,2,2001,UKK21,0
EP19950304543,0.0069,2,1995,UKK13,0
EP19980306682,0.0047,7,1998,UKD62,0
EP20020711045,0.0002,1,2002,UKG24,0
EP19900307236,0.0789,5,1990,UKD62,1
EP19980102990,0.0769,3,1993,UKD62,1
EP20010983260,0.0158,1,2001,UKH23,0
EP19980300607,0.0012,1,1998,UKH33,0
EP19930121146,0.0018,2,1993,UKG12,0
EP20020004895,0.02,1,1999,UKG12,1
EP19990305080,0.016,1,1999,UKJ33,0
EP19930907943,0.0036,1,1993,UKJ14,0
EP20010966751,0.1158,1,2001,UKH12,1
EP20040011047,0.1118,1,2001,UKK15,1
EP20000308493,0.0054,1,2000,UKJ33,0
EP19970306631,0.0438,4,1997,UKE12,0
EP19910310803,0.007,1,1991,UKF15,0
EP19970947810,0.1157,11,1997,UKJ23,1
EP20040026520,0.0061,1,2001,UKD31,0
EP20010310026,0.0061,1,2001,UKD62,0
EP19980309658,0.0006,1,1998,UKI11,0
EP19980301235,0.0025,1,1998,UKI23,0
EP19900300048,0.0031,1,1990,UKI23,0
EP19980306073,0.0148,1,1998,UKJ23,0
EP19970308777,0.0028,1,1997,UKG36,0
EP19990306489,0.0051,3,1999,UKI21,0
EP19890310208,0.0003,1,1989,UKH12,0
EP20000301131,0.0007,1,2000,UKM24,0
EP19980307304,0.0004,1,1998,UKE22,0
EP19960300582,0.0043,1,1996,UKH33,0
EP19970103192,0.0014,1,1997,UKJ14,0
EP19970202499,0.0047,1,1995,UKH12,0
EP19890301751,0.0064,1,1989,UKD32,0
EP19990300668,0.0015,2,1999,UKK11,0
EP19870309193,0.0018,2,1987,UKI23,0
EP20010301739,0.0051,1,2001,UKK13,0
EP19990306378,0.0076,1,1999,UKJ33,0
EP19990304669,0.0017,1,1999,UKJ24,0
EP19980302774,0.0103,2,1998,UKJ33,0
EP19980203642,0.2081,1,1998,UKH33,1
EP19970307020,0.0003,1,1997,UKG13,0
EP19890304569,0.0014,1,1989,UKJ42,0
EP20010303420,0.0054,1,2001,UKG32,0
EP19880306814,0.0046,3,1988,UKG32,0
EP19970309006,0.0017,1,1997,UKD31,0
EP20010303421,0.0048,1,2001,UKG32,0
EP19870300079,0.0011,1,1987,UKG33,0
EP19990303366,0.0114,1,1999,UKI23,0
EP19990913496,0.023,1,1999,UKJ23,0
EP19990303609,0.0123,3,1999,UKF30,0
EP19950308827,0.0074,4,1995,UKF15,0
EP19990305217,0.0013,1,1999,GBZZZ,0
EP19900312731,0.0004,1,1990,UKF15,0
EP19970302526,0.0004,1,1997,UKK23,0
EP19870302767,0.0784,1,1987,UKJ42,0
EP19950300488,0.0063,1,1995,UKI22,0
EP19950912222,0.0015,1,1995,UKJ42,0
EP19980301529,0.0013,1,1998,UKK43,0
EP19980300398,0.0012,1,1998,UKG24,0
EP19980200401,0.0017,1,1998,UKI23,0
EP20000204540,0.0045,2,2000,UKI23,0
EP19950116006,0.002,1,1995,UKI11,0
EP19950202058,0.003,1,1995,UKI23,0
EP19910308366,0.0003,1,1991,UKH33,0
EP19990304688,0.0007,1,1999,UKG36,0
EP19990308238,0.0041,3,1999,UKJ14,0
EP20010307920,0.0034,1,2001,UKI23,0
EP19990306727,0.0054,1,1999,UKI12,0
EP20010301626,0.0029,2,2001,UKK12,0
EP20010305939,0.0037,1,2001,UKE45,0
EP19990303628,0.0019,1,1999,UKJ11,0
EP19990115172,0.0058,4,1999,UKK21,0
EP19910310207,0.0011,1,1991,UKC22,0
EP20010308999,0.0026,1,2001,UKH12,0
EP19960110283,0.0044,1,1993,UKH23,0
EP20000300014,0.0078,1,2000,UKL15,0
EP19950113861,0.0017,1,1992,UKJ24,0
EP19970301303,0.0007,1,1997,UKJ24,0
EP19990305876,0.0148,1,1999,UKE12,0
EP19980301475,0.0034,1,1998,UKI23,0
EP19970300196,0.0042,6,1997,UKF24,0
EP19930309406,0.0022,1,1993,UKJ22,0
EP19980300501,0.0014,1,1998,UKM31,0
EP19980303372,0.001,1,1998,UKM31,0
EP20010302900,0.0038,2,2001,UKG12,0
EP19990304950,0.0038,3,1999,UKG12,0
EP20010305162,0.003,2,2001,UKH14,0
EP20010306334,0.0078,1,2001,UKG33,0
EP19910308019,0.0018,1,1991,UKD12,0
EP19880300350,0.0004,1,1988,UKJ14,0
EP19820303691,0.0018,2,1982,UKF16,0
EP20010305497,0.0017,2,2001,UKE31,0
EP20000301979,0.0014,1,2000,UKG24,0
EP19990307894,0.0021,1,1999,UKM50,0
EP19990301905,0.0038,1,1999,UKG12,0
EP19980112409,0.0019,1,1998,UKK15,0
EP20010301183,0.0063,3,2001,UKI23,0
EP19940302306,0.0019,1,1994,UKJ33,0
EP20010904120,0.0035,1,2001,UKD43,0
EP19880307812,0.0016,1,1988,UKL17,0
EP20010102601,0.0008,2,2001,UKE22,0
EP19890302387,0.0003,1,1989,UKJ13,0
EP19970308978,0.0029,1,1997,UKH14,0
EP20010304798,0.0043,1,2001,UKJ42,0
EP20000305086,0.0037,1,2000,UKF22,0
EP20010307556,0.01,3,2001,UKD43,0
EP20010305233,0.0393,1,2001,UKJ14,0
EP19950308402,0.0019,1,1995,UKC21,0
EP19970303390,0.0021,2,1997,UKG24,0
EP19880300375,0.0043,1,1988,UKG32,0
EP20000301937,0.0122,1,2000,GBZZZ,0
EP20000301050,0.0052,1,2000,UKG24,0
EP20010307398,0.0053,6,2001,UKJ41,0
EP19980309915,0.0077,4,1998,UKJ14,0
EP20010303193,0.0027,1,2001,UKD11,0
EP19870305575,0.0021,1,1987,UKD12,0
EP19990305493,0.0033,1,1999,UKF24,0
EP20010307409,0.0108,1,2001,UKJ14,0
EP19860307749,0.003,1,1986,UKD31,0
EP20010306452,0.0021,5,2001,UKC14,0
EP20010304257,0.0172,3,2001,UKK15,0
EP20010302404,0.0014,1,2001,UKF30,0
EP19820902367,0.0059,1,1982,UKM25,0
EP20010302290,0.0025,2,2001,UKJ34,0
EP19850304834,0.0022,1,1985,UKK15,0
EP20010304212,0.0079,1,2001,UKG31,0
EP19900304977,0.0043,2,1990,GBZZZ,0
EP19990202120,0.001,1,1999,UKI23,0
EP19930305951,0.0036,1,1993,UKM27,0
EP20010911671,0.0114,1,2001,UKH23,0
EP19900312772,0.0003,1,1990,UKG36,0
EP19910302889,0.0006,1,1991,UKF30,0
EP19940300352,0.0023,1,1994,UKJ33,0
EP19840304169,0.0003,1,1984,UKJ23,0
EP19970307884,0.0005,5,1997,UKH25,0
EP19950304768,0.0006,2,1995,UKG13,0
EP20000300821,0.0043,1,2000,UKJ13,0
EP19820301381,0.0014,1,1982,UKJ42,0
EP19970306269,0.0007,1,1997,UKK11,0
EP20000302422,0.0056,1,2000,UKJ23,0
EP19980308846,0.0023,1,1998,UKJ42,0
EP19980300028,0.0007,2,1998,UKG12,0
EP19880307271,0.0007,2,1988,GBZZZ,0
EP20000304142,0.0101,1,2000,UKM25,0
EP19980303648,0.0022,1,1998,UKJ23,0
EP19970304196,0.0084,1,1997,UKJ14,0
EP19890312570,0.0018,1,1989,UKI21,0
EP20010304953,0.0007,1,2001,UKG13,0
EP19980306311,0.0009,1,1998,UKG13,0
EP19990309297,0.0012,1,1999,UKK14,0
EP19970306076,0.0247,2,1997,UKD74,0
EP19880307394,0.0292,5,1988,UKD74,0
EP19900310003,0.0024,2,1990,UKJ24,0
EP19830302882,0.0012,1,1983,UKH14,0
EP20010307491,0.0025,1,2001,UKM25,0
EP19940308978,0.0116,2,1994,UKE12,0
EP19860309083,0.0023,1,1986,UKI23,0
EP19940928985,0.0017,1,1994,UKM50,0
EP20000305056,0.0006,1,2000,UKH23,0
EP19990309342,0.0009,1,1999,UKE22,0
EP19880302021,0.0011,1,1988,UKJ14,0
EP20010309784,0.005,2,2001,UKE42,0
EP19880301874,0.003,1,1988,UKD31,0
EP19960304783,0.0033,3,1996,UKF13,0
EP19970301514,0.004,1,1997,UKD43,0
EP19980308137,0.0015,1,1998,UKJ12,0
EP19840301755,0.0009,1,1984,UKG12,0
EP20000305400,0.0001,1,2000,UKI12,0
EP19940305082,0.0019,1,1994,UKM21,0
EP19940308960,0.0279,1,1994,UKC21,0
EP19960300930,0.0002,1,1996,UKN02,0
EP19950305137,0.001,1,1995,UKC11,0
EP19990301841,0.0027,1,1999,UKH33,0
EP19990303677,0.0007,1,1999,UKD43,0
EP19940306944,0.0011,1,1994,UKD43,0
EP19970300458,0.001,2,1997,UKD32,0
EP19980301313,0.0002,1,1998,UKL22,0
EP19830303391,0.002,1,1983,UKG12,0
EP19940308015,0.0005,1,1994,UKM21,0
EP20000307545,0.0018,1,2000,UKL21,0
EP19840306939,0.0017,1,1984,UKH23,0
EP20010303881,0.0001,2,2001,UKK13,0
EP19990308449,0.0004,2,1999,UKK13,0
EP19960104228,0.004,1,1996,UKG12,0
EP19970308477,0.0035,1,1997,UKK43,0
EP19990303810,0.001,1,1999,UKE44,0
EP20000305717,0.0004,1,2000,UKJ23,0
EP19990307679,0.0068,2,1999,UKJ23,0
EP19990302048,0.0002,1,1999,UKD74,0
EP19830302261,0.0033,1,1983,UKJ42,0
EP19990307969,0.0024,1,1999,UKM33,0
EP20020027788,0.0017,1,2002,UKI11,0
EP20000304986,0.0017,1,2000,UKI11,0
EP20020252880,0.0088,1,2002,UKD32,0
EP20020253284,0.0008,1,2002,UKE42,0
EP19900202036,0.0024,1,1990,UKI23,0
EP20000306668,0.003,2,2000,UKG22,0
EP20000306323,0.0017,2,2000,UKH12,0
EP19960305079,0.0045,2,1996,UKM24,0
EP19970307373,0.0007,1,1997,GBZZZ,0
EP19980302115,0.0009,1,1998,UKK12,0
EP20020791923,0.0028,1,2002,UKJ11,0
EP20000304508,0.0136,2,2000,UKJ33,0
EP19970306411,0.0038,2,1997,UKI22,0
EP19990108448,0.0078,1,1999,UKJ13,0
EP19970309604,0.0076,1,1997,UKD43,0
EP20020250138,0.0018,1,2002,UKF13,0
EP19990309925,0.0027,1,1999,UKF13,0
EP20020250393,0.0008,2,2002,UKG22,0
EP19970306639,0.0006,3,1997,UKK13,0
EP19940308620,0.0101,4,1994,UKF16,0
EP20010201989,0.001,3,2001,UKI23,0
EP19940303526,0.0132,2,1994,UKI12,0
EP19990204096,0.001,3,1999,UKI23,0
EP20020252229,0.0073,1,2002,UKI23,0
EP20000305223,0.0073,1,2000,UKJ41,0
EP19990309485,0.0029,4,1999,UKF11,0
EP20020251734,0.0007,1,2002,UKF13,0
EP19930302037,0.0004,1,1993,UKJ11,0
EP19990308301,0.0161,4,1999,UKL24,0
EP20020251091,0.0065,4,2002,IM000,0
EP19990301534,0.0053,2,1999,UKG12,0
EP19960307933,0.0008,1,1996,UKI22,0
EP20020250062,0.0141,3,2002,UKJ23,0
EP19920307601,0.0003,1,1992,UKG12,0
EP19880107209,0.0029,1,1988,GBZZZ,0
EP20000300692,0.0052,1,2000,UKI21,0
EP19980308514,0.0067,1,1998,UKK14,0
EP19880308588,0.0057,4,1988,UKF16,0
EP20020251367,0.1448,1,2002,UKJ42,0
EP19910305156,0.0035,1,1991,UKJ33,0
EP19860306686,0.0009,1,1986,UKJ13,0
EP19940304374,0.0005,1,1994,UKG22,0
EP20020250974,0.0061,1,2002,UKJ23,0
EP19930115785,0.0055,1,1993,UKJ13,0
EP20000308636,0.0002,1,2000,UKF25,0
EP20020251011,0.0037,5,2002,UKJ11,0
EP19990302359,0.0045,10,1999,UKJ11,0
EP19900904915,0.0013,1,1990,UKI11,0
EP19920300813,0.0027,1,1992,UKJ42,0
EP19980303319,0.0043,1,1998,UKH31,0
EP20000300030,0.0038,1,2000,UKG12,0
EP19910305092,0.0001,1,1991,UKD12,0
EP19990304704,0.0004,1,1999,UKG22,0
EP19980302368,0.0004,1,1998,UKI23,0
EP19890302396,0.0019,1,1989,UKK22,0
EP19840902039,0.0016,1,1984,UKK22,0
EP19940301302,0.0077,1,1994,UKJ33,0
EP20040768438,0.0018,1,2004,UKH12,1
EP19930919489,0.0912,1,1993,UKJ23,0
EP20020252171,0.0019,1,2002,UKG24,0
EP19980309280,0.0008,2,1998,UKI11,0
EP20000302479,0.0042,1,2000,UKK12,0
EP19880309555,0.0001,1,1988,UKF16,0
EP19890303439,0.0066,1,1989,UKK13,0
EP20020257117,0.0047,1,2002,UKD31,0
EP20020254350,0.0048,3,2002,UKD31,0
EP20000103555,0.0016,1,2000,UKG13,0
EP19890201992,0.0088,1,1987,UKK13,0
EP20020252718,0.0017,2,2002,UKD32,0
EP20020732970,0.0101,2,2002,UKH12,1
EP20020250185,0.0026,1,2002,UKD31,0
EP20020251511,0.0036,2,2002,IM000,0
EP19990300371,0.0008,3,1999,UKC14,0
EP20020013899,0.0005,1,2002,UKC14,0
EP19930310189,0.0014,1,1993,UKI12,0
EP20000309926,0.0005,2,2000,UKG36,0
EP20000307528,0.0042,1,2000,UKI12,0
EP20000307655,0.0054,1,2000,UKI11,0
EP19970302387,0.0034,2,1997,UKK12,0
EP20020009518,0.0009,1,2002,UKI11,0
EP20000300994,0.0009,2,2000,UKI11,0
EP20020258251,0.0044,1,2002,GBZZZ,0
EP20010309677,0.0023,1,2001,GBZZZ,0
EP20020255184,0.0055,1,2002,UKG31,0
EP19980308878,0.0061,6,1998,UKG31,0
EP19990306688,0.0013,1,1999,UKH14,0
EP19960919948,0.0013,1,1996,UKF16,0
EP20010303893,0.0026,1,2001,UKJ23,0
EP20010300037,0.0087,1,2001,UKJ14,0
EP20020077315,0.0065,1,2002,UKJ14,0
EP19990307555,0.0041,2,1999,UKF14,0
EP19990302266,0.0072,2,1999,UKK12,0
EP20020258639,0.0065,3,2002,UKE22,0
EP20020258557,0.0164,1,2002,UKJ33,0
EP20000309266,0.0162,3,2000,UKJ33,0
EP19980944038,0.0028,2,1998,UKG13,0
EP19990300891,0.0009,1,1999,UKF11,0
EP19980306156,0.0049,1,1998,UKJ13,0
EP19970810763,0.0036,1,1997,UKH12,0
EP19980939751,0.0005,1,1998,UKH23,0
EP19950201549,0.0032,1,1993,UKF13,0
EP19990902718,0.0012,1,1999,UKH33,0
EP20020076880,0.0084,1,2002,UKJ13,0
EP19920303902,0.0023,1,1992,UKJ42,0
EP20010310582,0.0016,1,2001,UKM25,0
EP20010305463,0.0106,1,2001,UKJ33,0
EP19900904909,0.0014,3,1990,UKE42,0
EP19960114526,0.0038,1,1996,UKJ33,0
EP19990307164,0.0006,2,1999,UKI21,0
EP20020251357,0.0335,1,2002,UKJ14,0
EP19910301802,0.0023,1,1991,UKJ24,0
EP19900305692,0.0044,1,1990,UKJ42,0
EP20010302864,0.0194,2,2001,UKJ14,1
EP20020256099,0.0004,2,2002,UKK13,0
EP19980909651,0.0007,2,1998,UKK13,0
EP19890306824,0.0007,1,1989,UKJ23,0
EP20000304302,0.0009,1,2000,UKG22,0
EP19990305797,0.0006,1,1999,GBZZZ,0
EP19960109959,0.0068,1,1996,UKK14,0
EP20020020967,0.0009,1,2002,UKK23,0
EP20020253661,0.003,2,2002,UKJ11,0
EP19990300068,0.0058,1,1999,UKI23,0
EP20000306415,0.0028,1,2000,UKE41,0
EP19980303297,0.0019,1,1998,UKH12,0
EP19940301111,0.0031,1,1994,UKJ23,0
EP19990303660,0.0038,1,1999,UKJ41,0
EP19990301337,0.0005,1,1999,UKK12,0
EP19900304379,0.0007,1,1990,UKG31,0
EP19890305982,0.0007,1,1989,UKG31,0
EP20000300559,0.0014,1,2000,UKJ33,0
EP20020255232,0.0025,1,2002,UKJ42,0
EP20000304917,0.0004,1,2000,UKJ42,0
EP20010300673,0.0016,3,2001,UKJ42,0
EP20000305469,0.0055,1,2000,UKF24,0
EP19910312072,0.0072,2,1991,UKJ11,0
EP20020257660,0.0203,2,2002,UKJ14,0
EP19880308455,0.0228,2,1988,UKJ14,0
EP20020257815,0.0003,1,2002,UKG13,0
EP20020257285,0.0007,1,2002,UKK15,0
EP19850304144,0.0003,1,1985,UKK43,0
EP20020024383,0.003,2,2002,UKF11,0
EP19990310146,0.003,1,1999,UKK11,0
EP19910303552,0.003,2,1991,UKK15,0
EP19990200416,0.0064,1,1999,UKE22,0
EP19970102069,0.0006,1,1995,UKM50,0
EP19950304565,0.0001,1,1995,UKG12,0
EP20000303866,0.0019,1,2000,UKL23,0
EP20020257712,0.0034,3,2002,UKJ11,0
EP20000309075,0.2036,1,2000,UKJ42,1
EP19980302006,0.0009,1,1998,UKF13,0
EP19960924052,0.0016,1,1996,UKF13,0
EP19950303596,0.0007,3,1995,UKH33,0
EP20020257816,0.0004,1,2002,UKH23,0
EP20010300322,0.0009,1,2001,UKI23,0
EP19980305267,0.004,1,1998,UKC14,0
EP19990308919,0.0041,1,1999,UKK14,0
EP20000303807,0.0113,1,2000,UKK14,0
EP19980949119,0.0039,5,1998,UKH12,0
EP20010301679,0.0045,2,2001,UKH12,0
EP19890306659,0.0011,1,1989,UKJ11,0
EP19910308909,0.019,1,1991,UKJ34,0
EP20000301782,0.0066,1,2000,UKK15,0
EP20000311326,0.0019,1,2000,UKI11,0
EP20000303669,0.0079,1,2000,UKM25,0
EP20000304657,0.0043,1,2000,GBZZZ,0
EP19820303885,0.0002,1,1982,UKH12,0
EP20020732914,0.0163,1,2002,UKC14,0
EP19920306587,0.0022,1,1992,UKC11,0
EP19980117278,0.002,1,1994,UKJ24,0
EP19850306147,0.0014,1,1985,UKJ11,0
EP20010114134,0.0049,1,2001,UKI23,0
EP19920308932,0.0271,1,1992,UKD74,0
EP20000303884,0.0037,1,2000,UKG21,0
EP19870308211,0.0387,1,1987,UKJ23,0
EP20010310018,0.0036,1,2001,UKD31,0
EP19840301996,0.12,26,1984,UKJ11,1
EP19920921975,0.0057,1,1992,UKH33,0
EP19960201166,0.0052,1,1996,UKI23,0
EP20100180384,0.0402,1,2002,UKH33,1
EP20020253854,0.0039,2,2002,UKE22,0
EP19980310585,0.0007,1,1998,UKJ24,0
EP19870308362,0.0035,1,1987,UKJ24,0
EP20020253208,0.004,1,2002,UKF16,0
EP19920300116,0.0006,2,1992,UKD43,0
EP19970932617,0.0279,3,1997,UKH12,0
EP20010302586,0.003,2,2001,UKD31,0
EP19950921033,0.0154,1,1995,UKK15,1
EP20010308651,0.015,6,2001,UKJ23,0
EP19910303509,0.0009,1,1991,UKH33,0
EP19990308479,0.0015,3,1999,UKL16,0
EP19990304119,0.0011,1,1999,UKK22,0
EP19970310432,0.0037,1,1997,UKK30,0
EP20000310026,0.0008,3,2000,UKE21,0
EP19980954627,0.0017,1,1998,UKI23,0
EP19910909509,0.2013,1,1991,UKH23,0
EP20030018557,0.0057,4,1998,UKJ14,0
EP20030740282,0.013,1,2003,UKH23,0
EP19890303964,0.0264,9,1989,UKJ11,1
EP19890304941,0.0025,1,1989,UKJ13,0
EP19900302524,0.0031,1,1990,UKJ11,0
EP20030775511,0.002,1,2003,UKF14,0
EP20100180445,0.0018,1,2004,UKH33,1
EP19920310191,0.0068,2,1992,UKD43,0
EP19940913174,0.0739,4,1994,UKM25,1
EP19950305705,0.0047,1,1995,UKL21,0
EP19950305860,0.006,1,1995,UKM26,0
EP19950305861,0.006,1,1995,UKM26,0
EP19950305862,0.0047,1,1995,UKM26,0
EP19950305863,0.0056,1,1995,UKM26,0
EP19950307568,0.0031,1,1995,UKK12,0
EP20030257954,0.0016,1,2003,UKK12,0
EP19930308942,0.0068,1,1993,UKK13,0
EP19880905393,0.0075,1,1988,UKK13,0
EP19810303998,0.0005,1,1981,UKE32,0
EP20010309050,0.0121,3,2001,UKJ33,0
EP20030756060,0.0173,1,2003,UKG12,0
EP20010302313,0.0018,1,2001,UKI12,0
EP20030747501,0.0032,1,2003,UKM50,0
